
# Surface 0 of 1 surfaces

# Curve title: ""./data/riemannGFM-LS9-underwater_explosion-MUSCL-400-400-747-prims.dat" u 1:2:7"

# Contour 0, label:  2.4e+08
-4.7602 -4.1375  2.4e+08 
-4.7625 -4.14206  2.4e+08 
-4.77405 -4.1625  2.4e+08 
-4.78626 -4.1875  2.4e+08 
-4.7875 -4.18944  2.4e+08 
-4.80354 -4.2125  2.4e+08 
-4.8125 -4.22677  2.4e+08 
-4.81995 -4.2375  2.4e+08 
-4.83645 -4.2625  2.4e+08 
-4.8375 -4.26389  2.4e+08 
-4.85606 -4.2875  2.4e+08 
-4.8625 -4.29619  2.4e+08 
-4.87527 -4.3125  2.4e+08 
-4.8875 -4.329  2.4e+08 
-4.89383 -4.3375  2.4e+08 
-4.91185 -4.3625  2.4e+08 
-4.9125 -4.36326  2.4e+08 
-4.93373 -4.3875  2.4e+08 
-4.9375 -4.39175  2.4e+08 
-4.95595 -4.4125  2.4e+08 
-4.9625 -4.41742  2.4e+08 
-4.97205 -4.4125  2.4e+08 
-4.9875 -4.40009  2.4e+08 


# Contour 4, label:  2.2e+08
 4.29853 -4.7875  2.2e+08 
 4.3125 -4.8002  2.2e+08 
 4.32484 -4.8125  2.2e+08 
 4.3375 -4.82412  2.2e+08 
 4.3509 -4.8375  2.2e+08 
 4.3625 -4.84824  2.2e+08 
 4.3767 -4.8625  2.2e+08 
 4.3875 -4.87258  2.2e+08 
 4.40222 -4.8875  2.2e+08 
 4.4125 -4.89721  2.2e+08 
 4.42695 -4.9125  2.2e+08 
 4.4375 -4.92345  2.2e+08 
 4.44741 -4.9375  2.2e+08 
 4.45601 -4.9625  2.2e+08 
 4.44042 -4.9875  2.2e+08 

# Contour 5, label: 
 2.8081 -3.8375  2.2e+08 
 2.8125 -3.83914  2.2e+08 
 2.8375 -3.84826  2.2e+08 
 2.8625 -3.85731  2.2e+08 
 2.87521 -3.8625  2.2e+08 
 2.8875 -3.8673  2.2e+08 
 2.9125 -3.87668  2.2e+08 
 2.9375 -3.8872  2.2e+08 
 2.93817 -3.8875  2.2e+08 
 2.9625 -3.8971  2.2e+08 
 2.9875 -3.90751  2.2e+08 
 2.99807 -3.9125  2.2e+08 
 3.0125 -3.91844  2.2e+08 
 3.0375 -3.92889  2.2e+08 
 3.05511 -3.9375  2.2e+08 
 3.0625 -3.94066  2.2e+08 
 3.0875 -3.95126  2.2e+08 
 3.10962 -3.9625  2.2e+08 
 3.1125 -3.96377  2.2e+08 
 3.1375 -3.97458  2.2e+08 
 3.16209 -3.9875  2.2e+08 
 3.1625 -3.98769  2.2e+08 
 3.1875 -3.99883  2.2e+08 
 3.2125 -4.01242  2.2e+08 
 3.21265 -4.0125  2.2e+08 
 3.2375 -4.02395  2.2e+08 
 3.26153 -4.0375  2.2e+08 
 3.2625 -4.03796  2.2e+08 
 3.2875 -4.04998  2.2e+08 
 3.30899 -4.0625  2.2e+08 
 3.3125 -4.06421  2.2e+08 
 3.3375 -4.07697  2.2e+08 
 3.35492 -4.0875  2.2e+08 
 3.3625 -4.09132  2.2e+08 
 3.3875 -4.10501  2.2e+08 
 3.39951 -4.1125  2.2e+08 
 3.4125 -4.11926  2.2e+08 
 3.4375 -4.13419  2.2e+08 
 3.44262 -4.1375  2.2e+08 
 3.4625 -4.14824  2.2e+08 
 3.48446 -4.1625  2.2e+08 
 3.4875 -4.16416  2.2e+08 
 3.5125 -4.17864  2.2e+08 
 3.52557 -4.1875  2.2e+08 
 3.5375 -4.19431  2.2e+08 
 3.5625 -4.21094  2.2e+08 
 3.56471 -4.2125  2.2e+08 
 3.5875 -4.22594  2.2e+08 
 3.60391 -4.2375  2.2e+08 
 3.6125 -4.24262  2.2e+08 
 3.6375 -4.25947  2.2e+08 
 3.64164 -4.2625  2.2e+08 
 3.6625 -4.27537  2.2e+08 
 3.67909 -4.2875  2.2e+08 
 3.6875 -4.29276  2.2e+08 
 3.7125 -4.31062  2.2e+08 
 3.71494 -4.3125  2.2e+08 
 3.7375 -4.3272  2.2e+08 
 3.75093 -4.3375  2.2e+08 
 3.7625 -4.34512  2.2e+08 
 3.78523 -4.3625  2.2e+08 
 3.7875 -4.36399  2.2e+08 
 3.8125 -4.38155  2.2e+08 
 3.81996 -4.3875  2.2e+08 
 3.8375 -4.39956  2.2e+08 
 3.85372 -4.4125  2.2e+08 
 3.8625 -4.41858  2.2e+08 
 3.88613 -4.4375  2.2e+08 
 3.8875 -4.43846  2.2e+08 
 3.9125 -4.45699  2.2e+08 
 3.91905 -4.4625  2.2e+08 
 3.9375 -4.47606  2.2e+08 
 3.95106 -4.4875  2.2e+08 
 3.9625 -4.49598  2.2e+08 
 3.98203 -4.5125  2.2e+08 
 3.9875 -4.51657  2.2e+08 
 4.01223 -4.5375  2.2e+08 
 4.0125 -4.53771  2.2e+08 
 4.0375 -4.55735  2.2e+08 
 4.04329 -4.5625  2.2e+08 
 4.0625 -4.57768  2.2e+08 
 4.07351 -4.5875  2.2e+08 
 4.0875 -4.59858  2.2e+08 
 4.10304 -4.6125  2.2e+08 
 4.1125 -4.62005  2.2e+08 
 4.1319 -4.6375  2.2e+08 
 4.1375 -4.64208  2.2e+08 
 4.16016 -4.6625  2.2e+08 
 4.1625 -4.66445  2.2e+08 
 4.1875 -4.68681  2.2e+08 
 4.18822 -4.6875  2.2e+08 
 4.2125 -4.70861  2.2e+08 
 4.21654 -4.7125  2.2e+08 
 4.2375 -4.73091  2.2e+08 
 4.24429 -4.7375  2.2e+08 
 4.2625 -4.75349  2.2e+08 
 4.27171 -4.7625  2.2e+08 
 4.2875 -4.77659  2.2e+08 
 4.29853 -4.7875  2.2e+08 

# Contour 6, label: 
 2.87523 -4.9875  2.2e+08 
 2.8625 -4.97648  2.2e+08 
 2.8462 -4.9625  2.2e+08 
 2.8375 -4.95237  2.2e+08 
 2.82456 -4.9375  2.2e+08 
 2.8125 -4.92348  2.2e+08 
 2.803 -4.9125  2.2e+08 
 2.7875 -4.89427  2.2e+08 
 2.78173 -4.8875  2.2e+08 
 2.7625 -4.8646  2.2e+08 
 2.76073 -4.8625  2.2e+08 
 2.73993 -4.8375  2.2e+08 
 2.7375 -4.83454  2.2e+08 
 2.7194 -4.8125  2.2e+08 
 2.7125 -4.80393  2.2e+08 
 2.69923 -4.7875  2.2e+08 
 2.6875 -4.7725  2.2e+08 
 2.67973 -4.7625  2.2e+08 
 2.6625 -4.73935  2.2e+08 
 2.66113 -4.7375  2.2e+08 
 2.64327 -4.7125  2.2e+08 
 2.6375 -4.70417  2.2e+08 
 2.62585 -4.6875  2.2e+08 
 2.6125 -4.66813  2.2e+08 
 2.60855 -4.6625  2.2e+08 
 2.59089 -4.6375  2.2e+08 
 2.5875 -4.63275  2.2e+08 
 2.57262 -4.6125  2.2e+08 
 2.5625 -4.59873  2.2e+08 
 2.55425 -4.5875  2.2e+08 
 2.5375 -4.56382  2.2e+08 
 2.53656 -4.5625  2.2e+08 
 2.5197 -4.5375  2.2e+08 
 2.5125 -4.52632  2.2e+08 
 2.5036 -4.5125  2.2e+08 
 2.48826 -4.4875  2.2e+08 
 2.4875 -4.4862  2.2e+08 
 2.4737 -4.4625  2.2e+08 
 2.4625 -4.44235  2.2e+08 
 2.45981 -4.4375  2.2e+08 
 2.44637 -4.4125  2.2e+08 
 2.4375 -4.39567  2.2e+08 
 2.43315 -4.3875  2.2e+08 
 2.42012 -4.3625  2.2e+08 
 2.4125 -4.34757  2.2e+08 
 2.40738 -4.3375  2.2e+08 
 2.39538 -4.3125  2.2e+08 
 2.3875 -4.29502  2.2e+08 
 2.38413 -4.2875  2.2e+08 
 2.37336 -4.2625  2.2e+08 
 2.36301 -4.2375  2.2e+08 
 2.3625 -4.23624  2.2e+08 
 2.35289 -4.2125  2.2e+08 
 2.34343 -4.1875  2.2e+08 
 2.3375 -4.17034  2.2e+08 
 2.33482 -4.1625  2.2e+08 
 2.32712 -4.1375  2.2e+08 
 2.32029 -4.1125  2.2e+08 
 2.31397 -4.0875  2.2e+08 
 2.3125 -4.08125  2.2e+08 
 2.30804 -4.0625  2.2e+08 
 2.30253 -4.0375  2.2e+08 
 2.29748 -4.0125  2.2e+08 
 2.29291 -3.9875  2.2e+08 
 2.28892 -3.9625  2.2e+08 
 2.2875 -3.95262  2.2e+08 
 2.28538 -3.9375  2.2e+08 
 2.28166 -3.9125  2.2e+08 
 2.27741 -3.8875  2.2e+08 
 2.27473 -3.8625  2.2e+08 
 2.27481 -3.8375  2.2e+08 
 2.27917 -3.8125  2.2e+08 
 2.2875 -3.79389  2.2e+08 
 2.29078 -3.7875  2.2e+08 
 2.3125 -3.76784  2.2e+08 
 2.32058 -3.7625  2.2e+08 
 2.3375 -3.75655  2.2e+08 
 2.3625 -3.75101  2.2e+08 
 2.3875 -3.74811  2.2e+08 
 2.4125 -3.7473  2.2e+08 
 2.4375 -3.74811  2.2e+08 
 2.4625 -3.75011  2.2e+08 
 2.4875 -3.75308  2.2e+08 
 2.5125 -3.75667  2.2e+08 
 2.5375 -3.76076  2.2e+08 
 2.5467 -3.7625  2.2e+08 
 2.5625 -3.76605  2.2e+08 
 2.5875 -3.77211  2.2e+08 
 2.6125 -3.77815  2.2e+08 
 2.6375 -3.78418  2.2e+08 
 2.65041 -3.7875  2.2e+08 
 2.6625 -3.79107  2.2e+08 
 2.6875 -3.79868  2.2e+08 
 2.7125 -3.80589  2.2e+08 
 2.73474 -3.8125  2.2e+08 
 2.7375 -3.81342  2.2e+08 
 2.7625 -3.8221  2.2e+08 
 2.7875 -3.83022  2.2e+08 
 2.8081 -3.8375  2.2e+08 

# Contour 7, label: 
-2.71918 -4.8125  2.2e+08 
-2.7375 -4.83473  2.2e+08 
-2.73977 -4.8375  2.2e+08 
-2.76056 -4.8625  2.2e+08 
-2.7625 -4.8648  2.2e+08 
-2.78143 -4.8875  2.2e+08 
-2.7875 -4.8947  2.2e+08 
-2.80242 -4.9125  2.2e+08 
-2.8125 -4.92439  2.2e+08 
-2.82354 -4.9375  2.2e+08 
-2.8375 -4.95383  2.2e+08 
-2.84487 -4.9625  2.2e+08 
-2.8625 -4.97754  2.2e+08 
-2.87418 -4.9875  2.2e+08 

# Contour 8, label: 
-3.05499 -3.9375  2.2e+08 
-3.0375 -3.92893  2.2e+08 
-3.0125 -3.91844  2.2e+08 
-2.99812 -3.9125  2.2e+08 
-2.9875 -3.90747  2.2e+08 
-2.9625 -3.89702  2.2e+08 
-2.93844 -3.8875  2.2e+08 
-2.9375 -3.88707  2.2e+08 
-2.9125 -3.87654  2.2e+08 
-2.8875 -3.86714  2.2e+08 
-2.87563 -3.8625  2.2e+08 
-2.8625 -3.85712  2.2e+08 
-2.8375 -3.84807  2.2e+08 
-2.8125 -3.83891  2.2e+08 
-2.8087 -3.8375  2.2e+08 
-2.7875 -3.83001  2.2e+08 
-2.7625 -3.82186  2.2e+08 
-2.7375 -3.81314  2.2e+08 
-2.73558 -3.8125  2.2e+08 
-2.7125 -3.80563  2.2e+08 
-2.6875 -3.7984  2.2e+08 
-2.6625 -3.79077  2.2e+08 
-2.65141 -3.7875  2.2e+08 
-2.6375 -3.78394  2.2e+08 
-2.6125 -3.77791  2.2e+08 
-2.5875 -3.77191  2.2e+08 
-2.5625 -3.76591  2.2e+08 
-2.54712 -3.7625  2.2e+08 
-2.5375 -3.7607  2.2e+08 
-2.5125 -3.75668  2.2e+08 
-2.4875 -3.7531  2.2e+08 
-2.4625 -3.75017  2.2e+08 
-2.4375 -3.74819  2.2e+08 
-2.4125 -3.74739  2.2e+08 
-2.3875 -3.74818  2.2e+08 
-2.3625 -3.75107  2.2e+08 
-2.3375 -3.75659  2.2e+08 
-2.32053 -3.7625  2.2e+08 
-2.3125 -3.76777  2.2e+08 
-2.29061 -3.7875  2.2e+08 
-2.2875 -3.79361  2.2e+08 
-2.27911 -3.8125  2.2e+08 
-2.27484 -3.8375  2.2e+08 
-2.27473 -3.8625  2.2e+08 
-2.27733 -3.8875  2.2e+08 
-2.28139 -3.9125  2.2e+08 
-2.2849 -3.9375  2.2e+08 
-2.2875 -3.95801  2.2e+08 
-2.28808 -3.9625  2.2e+08 
-2.29168 -3.9875  2.2e+08 
-2.29592 -4.0125  2.2e+08 
-2.30083 -4.0375  2.2e+08 
-2.30639 -4.0625  2.2e+08 
-2.3125 -4.0875  2.2e+08 
-2.319 -4.1125  2.2e+08 
-2.32617 -4.1375  2.2e+08 
-2.33405 -4.1625  2.2e+08 
-2.3375 -4.17245  2.2e+08 
-2.34277 -4.1875  2.2e+08 
-2.3523 -4.2125  2.2e+08 
-2.36233 -4.2375  2.2e+08 
-2.3625 -4.2379  2.2e+08 
-2.37273 -4.2625  2.2e+08 
-2.38338 -4.2875  2.2e+08 
-2.3875 -4.29678  2.2e+08 
-2.39453 -4.3125  2.2e+08 
-2.40644 -4.3375  2.2e+08 
-2.4125 -4.34949  2.2e+08 
-2.41909 -4.3625  2.2e+08 
-2.43235 -4.3875  2.2e+08 
-2.4375 -4.39699  2.2e+08 
-2.44583 -4.4125  2.2e+08 
-2.45962 -4.4375  2.2e+08 
-2.4625 -4.44253  2.2e+08 
-2.47394 -4.4625  2.2e+08 
-2.4875 -4.48523  2.2e+08 
-2.48886 -4.4875  2.2e+08 
-2.50428 -4.5125  2.2e+08 
-2.5125 -4.52547  2.2e+08 
-2.52005 -4.5375  2.2e+08 
-2.53616 -4.5625  2.2e+08 
-2.5375 -4.5645  2.2e+08 
-2.55288 -4.5875  2.2e+08 
-2.5625 -4.60119  2.2e+08 
-2.5705 -4.6125  2.2e+08 
-2.5875 -4.63588  2.2e+08 
-2.58867 -4.6375  2.2e+08 
-2.607 -4.6625  2.2e+08 
-2.6125 -4.67  2.2e+08 
-2.62508 -4.6875  2.2e+08 
-2.6375 -4.70485  2.2e+08 
-2.6429 -4.7125  2.2e+08 
-2.66097 -4.7375  2.2e+08 
-2.6625 -4.73957  2.2e+08 
-2.67957 -4.7625  2.2e+08 
-2.6875 -4.77275  2.2e+08 
-2.69898 -4.7875  2.2e+08 
-2.7125 -4.80423  2.2e+08 
-2.71918 -4.8125  2.2e+08 

# Contour 9, label: 
-4.44034 -4.9875  2.2e+08 
-4.45587 -4.9625  2.2e+08 
-4.4473 -4.9375  2.2e+08 
-4.4375 -4.92358  2.2e+08 
-4.42683 -4.9125  2.2e+08 
-4.4125 -4.89733  2.2e+08 
-4.40209 -4.8875  2.2e+08 
-4.3875 -4.8727  2.2e+08 
-4.37657 -4.8625  2.2e+08 
-4.3625 -4.84836  2.2e+08 
-4.35077 -4.8375  2.2e+08 
-4.3375 -4.82423  2.2e+08 
-4.32473 -4.8125  2.2e+08 
-4.3125 -4.8003  2.2e+08 
-4.29843 -4.7875  2.2e+08 
-4.2875 -4.77669  2.2e+08 
-4.27161 -4.7625  2.2e+08 
-4.2625 -4.75357  2.2e+08 
-4.24419 -4.7375  2.2e+08 
-4.2375 -4.73101  2.2e+08 
-4.21643 -4.7125  2.2e+08 
-4.2125 -4.70871  2.2e+08 
-4.18809 -4.6875  2.2e+08 
-4.1875 -4.68693  2.2e+08 
-4.1625 -4.66452  2.2e+08 
-4.16006 -4.6625  2.2e+08 
-4.1375 -4.64216  2.2e+08 
-4.1318 -4.6375  2.2e+08 
-4.1125 -4.62014  2.2e+08 
-4.10293 -4.6125  2.2e+08 
-4.0875 -4.59869  2.2e+08 
-4.07337 -4.5875  2.2e+08 
-4.0625 -4.5778  2.2e+08 
-4.04312 -4.5625  2.2e+08 
-4.0375 -4.5575  2.2e+08 
-4.0125 -4.53783  2.2e+08 
-4.01207 -4.5375  2.2e+08 
-3.9875 -4.51671  2.2e+08 
-3.98185 -4.5125  2.2e+08 
-3.9625 -4.49613  2.2e+08 
-3.95088 -4.4875  2.2e+08 
-3.9375 -4.47619  2.2e+08 
-3.9189 -4.4625  2.2e+08 
-3.9125 -4.4571  2.2e+08 
-3.8875 -4.4385  2.2e+08 
-3.88607 -4.4375  2.2e+08 
-3.8625 -4.41859  2.2e+08 
-3.85372 -4.4125  2.2e+08 
-3.8375 -4.39954  2.2e+08 
-3.82 -4.3875  2.2e+08 
-3.8125 -4.38151  2.2e+08 
-3.7875 -4.36397  2.2e+08 
-3.78527 -4.3625  2.2e+08 
-3.7625 -4.34511  2.2e+08 
-3.75093 -4.3375  2.2e+08 
-3.7375 -4.32721  2.2e+08 
-3.71486 -4.3125  2.2e+08 
-3.7125 -4.31069  2.2e+08 
-3.6875 -4.29282  2.2e+08 
-3.67899 -4.2875  2.2e+08 
-3.6625 -4.27543  2.2e+08 
-3.64155 -4.2625  2.2e+08 
-3.6375 -4.25954  2.2e+08 
-3.6125 -4.24266  2.2e+08 
-3.60386 -4.2375  2.2e+08 
-3.5875 -4.22598  2.2e+08 
-3.56468 -4.2125  2.2e+08 
-3.5625 -4.21096  2.2e+08 
-3.5375 -4.19432  2.2e+08 
-3.52559 -4.1875  2.2e+08 
-3.5125 -4.17862  2.2e+08 
-3.4875 -4.16414  2.2e+08 
-3.4845 -4.1625  2.2e+08 
-3.4625 -4.14822  2.2e+08 
-3.44263 -4.1375  2.2e+08 
-3.4375 -4.13419  2.2e+08 
-3.4125 -4.11928  2.2e+08 
-3.39943 -4.1125  2.2e+08 
-3.3875 -4.10507  2.2e+08 
-3.3625 -4.09138  2.2e+08 
-3.35479 -4.0875  2.2e+08 
-3.3375 -4.07704  2.2e+08 
-3.3125 -4.06424  2.2e+08 
-3.30892 -4.0625  2.2e+08 
-3.2875 -4.04999  2.2e+08 
-3.2625 -4.03795  2.2e+08 
-3.26156 -4.0375  2.2e+08 
-3.2375 -4.02392  2.2e+08 
-3.21271 -4.0125  2.2e+08 
-3.2125 -4.01238  2.2e+08 
-3.1875 -3.99882  2.2e+08 
-3.1625 -3.9877  2.2e+08 
-3.16205 -3.9875  2.2e+08 
-3.1375 -3.97463  2.2e+08 
-3.1125 -3.96383  2.2e+08 
-3.10948 -3.9625  2.2e+08 
-3.0875 -3.95133  2.2e+08 
-3.0625 -3.94071  2.2e+08 
-3.05499 -3.9375  2.2e+08 

# Contour 10, label: 
 4.7875 -4.29853  2.2e+08 
 4.80019 -4.3125  2.2e+08 
 4.8125 -4.32485  2.2e+08 
 4.8241 -4.3375  2.2e+08 
 4.8375 -4.35093  2.2e+08 
 4.84821 -4.3625  2.2e+08 
 4.8625 -4.37674  2.2e+08 
 4.87254 -4.3875  2.2e+08 
 4.8875 -4.40226  2.2e+08 
 4.89717 -4.4125  2.2e+08 
 4.9125 -4.42699  2.2e+08 
 4.92341 -4.4375  2.2e+08 
 4.9375 -4.44744  2.2e+08 
 4.9625 -4.45604  2.2e+08 
 4.9875 -4.44044  2.2e+08 

# Contour 11, label: 
 3.8375 -2.80832  2.2e+08 
 3.83906 -2.8125  2.2e+08 
 3.84823 -2.8375  2.2e+08 
 3.8573 -2.8625  2.2e+08 
 3.8625 -2.87521  2.2e+08 
 3.86731 -2.8875  2.2e+08 
 3.87671 -2.9125  2.2e+08 
 3.88721 -2.9375  2.2e+08 
 3.8875 -2.93814  2.2e+08 
 3.8971 -2.9625  2.2e+08 
 3.90749 -2.9875  2.2e+08 
 3.9125 -2.99816  2.2e+08 
 3.91839 -3.0125  2.2e+08 
 3.92881 -3.0375  2.2e+08 
 3.9375 -3.05527  2.2e+08 
 3.94059 -3.0625  2.2e+08 
 3.95119 -3.0875  2.2e+08 
 3.9625 -3.10969  2.2e+08 
 3.96375 -3.1125  2.2e+08 
 3.9746 -3.1375  2.2e+08 
 3.9875 -3.16196  2.2e+08 
 3.98775 -3.1625  2.2e+08 
 3.99894 -3.1875  2.2e+08 
 4.0125 -3.21236  2.2e+08 
 4.01257 -3.2125  2.2e+08 
 4.02409 -3.2375  2.2e+08 
 4.0375 -3.26132  2.2e+08 
 4.03806 -3.2625  2.2e+08 
 4.05004 -3.2875  2.2e+08 
 4.0625 -3.30898  2.2e+08 
 4.0642 -3.3125  2.2e+08 
 4.07687 -3.3375  2.2e+08 
 4.0875 -3.35519  2.2e+08 
 4.09116 -3.3625  2.2e+08 
 4.10477 -3.3875  2.2e+08 
 4.1125 -3.39992  2.2e+08 
 4.11904 -3.4125  2.2e+08 
 4.13394 -3.4375  2.2e+08 
 4.1375 -3.44299  2.2e+08 
 4.14806 -3.4625  2.2e+08 
 4.1625 -3.48468  2.2e+08 
 4.16405 -3.4875  2.2e+08 
 4.17852 -3.5125  2.2e+08 
 4.1875 -3.52574  2.2e+08 
 4.19423 -3.5375  2.2e+08 
 4.21084 -3.5625  2.2e+08 
 4.2125 -3.56485  2.2e+08 
 4.22587 -3.5875  2.2e+08 
 4.2375 -3.604  2.2e+08 
 4.24257 -3.6125  2.2e+08 
 4.25943 -3.6375  2.2e+08 
 4.2625 -3.6417  2.2e+08 
 4.27533 -3.6625  2.2e+08 
 4.2875 -3.67915  2.2e+08 
 4.29271 -3.6875  2.2e+08 
 4.31052 -3.7125  2.2e+08 
 4.3125 -3.71508  2.2e+08 
 4.32706 -3.7375  2.2e+08 
 4.3375 -3.75113  2.2e+08 
 4.34498 -3.7625  2.2e+08 
 4.3625 -3.7854  2.2e+08 
 4.36388 -3.7875  2.2e+08 
 4.38144 -3.8125  2.2e+08 
 4.3875 -3.82009  2.2e+08 
 4.3995 -3.8375  2.2e+08 
 4.4125 -3.85376  2.2e+08 
 4.41856 -3.8625  2.2e+08 
 4.4375 -3.88613  2.2e+08 
 4.43846 -3.8875  2.2e+08 
 4.45696 -3.9125  2.2e+08 
 4.4625 -3.91908  2.2e+08 
 4.47603 -3.9375  2.2e+08 
 4.4875 -3.95111  2.2e+08 
 4.49594 -3.9625  2.2e+08 
 4.5125 -3.98207  2.2e+08 
 4.51655 -3.9875  2.2e+08 
 4.5375 -4.01225  2.2e+08 
 4.53769 -4.0125  2.2e+08 
 4.55731 -4.0375  2.2e+08 
 4.5625 -4.04333  2.2e+08 
 4.57763 -4.0625  2.2e+08 
 4.5875 -4.07357  2.2e+08 
 4.59853 -4.0875  2.2e+08 
