
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-LS9-underwater_explosion-MUSCL-400-400-258-prims.dat" u 1:2:7"

# Contour 0, label:  6.5e+08
 0.0875 -0.185426  5.5e+08 
 0.1125 -0.1722  5.5e+08 
 0.126163 -0.1625  5.5e+08 
 0.1375 -0.153299  5.5e+08 
 0.153299 -0.1375  5.5e+08 
 0.1625 -0.126163  5.5e+08 
 0.1722 -0.1125  5.5e+08 
 0.185426 -0.0875  5.5e+08 
 0.1875 -0.0822113  5.5e+08 
 0.194918 -0.0625  5.5e+08 
 0.20083 -0.0375  5.5e+08 
 0.204203 -0.0125  5.5e+08 
 0.204203  0.0125  5.5e+08 
 0.20083  0.0375  5.5e+08 
 0.194918  0.0625  5.5e+08 
 0.1875  0.0822113  5.5e+08 
 0.185426  0.0875  5.5e+08 
 0.1722  0.1125  5.5e+08 
 0.1625  0.126163  5.5e+08 
 0.153299  0.1375  5.5e+08 
 0.1375  0.153299  5.5e+08 
 0.126163  0.1625  5.5e+08 
 0.1125  0.1722  5.5e+08 
 0.0875  0.185426  5.5e+08 
 0.0822113  0.1875  5.5e+08 
 0.0625  0.194918  5.5e+08 
 0.0375  0.20083  5.5e+08 
 0.0125  0.204203  5.5e+08 
-0.0125  0.204203  5.5e+08 
-0.0375  0.20083  5.5e+08 
-0.0625  0.194918  5.5e+08 


# Contour 3, label:    5e+08
-0.0875  0.24564  5e+08 
-0.10731  0.2375  5e+08 
-0.1125  0.235344  5e+08 
-0.1375  0.221668  5e+08 
-0.150867  0.2125  5e+08 
-0.1625  0.203929  5e+08 
-0.181141  0.1875  5e+08 
-0.1875  0.181141  5e+08 
-0.203929  0.1625  5e+08 
-0.2125  0.150867  5e+08 
-0.221668  0.1375  5e+08 
-0.235344  0.1125  5e+08 
-0.2375  0.10731  5e+08 
-0.24564  0.0875  5e+08 
-0.253094  0.0625  5e+08 
-0.257811  0.0375  5e+08 
-0.26052  0.0125  5e+08 
-0.26052 -0.0125  5e+08 
-0.257811 -0.0375  5e+08 
-0.253095 -0.0625  5e+08 
-0.24564 -0.0875  5e+08 
-0.2375 -0.10731  5e+08 
-0.235344 -0.1125  5e+08 
-0.221668 -0.1375  5e+08 
-0.2125 -0.150867  5e+08 
-0.203929 -0.1625  5e+08 
-0.1875 -0.181141  5e+08 
-0.181141 -0.1875  5e+08 
-0.1625 -0.203929  5e+08 
-0.150867 -0.2125  5e+08 
-0.1375 -0.221668  5e+08 
-0.1125 -0.235344  5e+08 
-0.10731 -0.2375  5e+08 
-0.0875 -0.24564  5e+08 
-0.0625 -0.253095  5e+08 
-0.0375 -0.257811  5e+08 
-0.0125 -0.26052  5e+08 
 0.0125 -0.26052  5e+08 
 0.0375 -0.257811  5e+08 
 0.0625 -0.253094  5e+08 
 0.0875 -0.24564  5e+08 
 0.10731 -0.2375  5e+08 
 0.1125 -0.235344  5e+08 
 0.1375 -0.221668  5e+08 
 0.150867 -0.2125  5e+08 
 0.1625 -0.203929  5e+08 
 0.181141 -0.1875  5e+08 
 0.1875 -0.181141  5e+08 
 0.203929 -0.1625  5e+08 
 0.2125 -0.150867  5e+08 
 0.221668 -0.1375  5e+08 
 0.235344 -0.1125  5e+08 
 0.2375 -0.10731  5e+08 
 0.24564 -0.0875  5e+08 
 0.253095 -0.0625  5e+08 
 0.257811 -0.0375  5e+08 
 0.26052 -0.0125  5e+08 
 0.26052  0.0125  5e+08 
 0.257811  0.0375  5e+08 
 0.253094  0.0625  5e+08 
 0.24564  0.0875  5e+08 
 0.2375  0.10731  5e+08 
 0.235344  0.1125  5e+08 
 0.221668  0.1375  5e+08 
 0.2125  0.150867  5e+08 
 0.203929  0.1625  5e+08 
 0.1875  0.181141  5e+08 
 0.181141  0.1875  5e+08 
 0.1625  0.203929  5e+08 
 0.150867  0.2125  5e+08 
 0.1375  0.221668  5e+08 
 0.1125  0.235344  5e+08 
 0.10731  0.2375  5e+08 
 0.0875  0.24564  5e+08 
 0.0625  0.253094  5e+08 
 0.0375  0.257811  5e+08 
 0.0125  0.26052  5e+08 
-0.0125  0.26052  5e+08 
-0.0375  0.257811  5e+08 
-0.0625  0.253095  5e+08 
-0.0875  0.24564  5e+08 


# Contour 4, label:  4.5e+08
 0.0625  0.320028  4.5e+08 
 0.0375  0.324095  4.5e+08 
 0.0125  0.326439  4.5e+08 
-0.0125  0.326439  4.5e+08 
-0.0375  0.324095  4.5e+08 
-0.0625  0.320029  4.5e+08 
-0.0875  0.313737  4.5e+08 

# Contour 5, label: 
-0.0875  0.313737  4.5e+08 
-0.0912322  0.3125  4.5e+08 
-0.1125  0.305633  4.5e+08 
-0.1375  0.295197  4.5e+08 
-0.152459  0.2875  4.5e+08 
-0.1625  0.282217  4.5e+08 
-0.1875  0.266407  4.5e+08 
-0.192862  0.2625  4.5e+08 
-0.2125  0.247191  4.5e+08 
-0.223271  0.2375  4.5e+08 
-0.2375  0.223271  4.5e+08 
-0.247191  0.2125  4.5e+08 
-0.2625  0.192862  4.5e+08 
-0.266407  0.1875  4.5e+08 
-0.282217  0.1625  4.5e+08 
-0.2875  0.152457  4.5e+08 
-0.295196  0.1375  4.5e+08 
-0.305632  0.1125  4.5e+08 
-0.3125  0.0912316  4.5e+08 
-0.313737  0.0875  4.5e+08 
-0.320028  0.0625  4.5e+08 
-0.324095  0.0375  4.5e+08 
-0.326439  0.0125  4.5e+08 
-0.326439 -0.0125  4.5e+08 
-0.324095 -0.0375  4.5e+08 
-0.320028 -0.0625  4.5e+08 
-0.313737 -0.0875  4.5e+08 
-0.3125 -0.0912316  4.5e+08 
-0.305632 -0.1125  4.5e+08 
-0.295197 -0.1375  4.5e+08 
-0.2875 -0.152459  4.5e+08 
-0.282217 -0.1625  4.5e+08 
-0.266407 -0.1875  4.5e+08 
-0.2625 -0.192862  4.5e+08 
-0.247191 -0.2125  4.5e+08 
-0.2375 -0.22327  4.5e+08 
-0.22327 -0.2375  4.5e+08 
-0.2125 -0.247191  4.5e+08 
-0.192862 -0.2625  4.5e+08 
-0.1875 -0.266407  4.5e+08 
-0.1625 -0.282217  4.5e+08 
-0.152459 -0.2875  4.5e+08 
-0.1375 -0.295197  4.5e+08 
-0.1125 -0.305632  4.5e+08 
-0.0912316 -0.3125  4.5e+08 
-0.0875 -0.313737  4.5e+08 
-0.0625 -0.320028  4.5e+08 
-0.0375 -0.324095  4.5e+08 
-0.0125 -0.326439  4.5e+08 
 0.0125 -0.326439  4.5e+08 
 0.0375 -0.324095  4.5e+08 
 0.0625 -0.320028  4.5e+08 
 0.0875 -0.313735  4.5e+08 
 0.0912276 -0.3125  4.5e+08 
 0.1125 -0.305632  4.5e+08 
 0.1375 -0.295196  4.5e+08 
 0.152457 -0.2875  4.5e+08 
 0.1625 -0.282217  4.5e+08 
 0.1875 -0.266407  4.5e+08 
 0.192862 -0.2625  4.5e+08 
 0.2125 -0.247189  4.5e+08 
 0.223269 -0.2375  4.5e+08 
 0.2375 -0.223269  4.5e+08 
 0.247189 -0.2125  4.5e+08 
 0.2625 -0.192862  4.5e+08 
 0.266407 -0.1875  4.5e+08 
 0.282217 -0.1625  4.5e+08 
 0.2875 -0.152459  4.5e+08 
 0.295197 -0.1375  4.5e+08 
 0.305633 -0.1125  4.5e+08 
 0.3125 -0.0912322  4.5e+08 
 0.313737 -0.0875  4.5e+08 
 0.320028 -0.0625  4.5e+08 
 0.324095 -0.0375  4.5e+08 
 0.326439 -0.0125  4.5e+08 
 0.326439  0.0125  4.5e+08 
 0.324095  0.0375  4.5e+08 
 0.320028  0.0625  4.5e+08 
 0.313737  0.0875  4.5e+08 
 0.3125  0.0912316  4.5e+08 
 0.305632  0.1125  4.5e+08 
 0.295197  0.1375  4.5e+08 
 0.2875  0.152459  4.5e+08 
 0.282217  0.1625  4.5e+08 
 0.266407  0.1875  4.5e+08 
 0.2625  0.192862  4.5e+08 
 0.247189  0.2125  4.5e+08 
 0.2375  0.223269  4.5e+08 
 0.223269  0.2375  4.5e+08 
 0.2125  0.247189  4.5e+08 
 0.192862  0.2625  4.5e+08 
 0.1875  0.266407  4.5e+08 
 0.1625  0.282217  4.5e+08 
 0.152459  0.2875  4.5e+08 
 0.1375  0.295197  4.5e+08 
 0.1125  0.305633  4.5e+08 
 0.0912322  0.3125  4.5e+08 
 0.0875  0.313737  4.5e+08 
 0.0625  0.320028  4.5e+08 


# Contour 6, label:    4e+08
 0.379231  0.1625  4e+08 
 0.368416  0.1875  4e+08 
 0.3625  0.199003  4e+08 
 0.355677  0.2125  4e+08 
 0.340383  0.2375  4e+08 
 0.3375  0.241643  4e+08 
 0.32251  0.2625  4e+08 
 0.3125  0.274454  4e+08 
 0.300787  0.2875  4e+08 
 0.2875  0.300787  4e+08 
 0.274454  0.3125  4e+08 
 0.2625  0.32251  4e+08 
 0.241643  0.3375  4e+08 
 0.2375  0.340383  4e+08 
 0.2125  0.355677  4e+08 
 0.199003  0.3625  4e+08 
 0.1875  0.368416  4e+08 
 0.1625  0.379231  4e+08 
 0.138643  0.3875  4e+08 
 0.1375  0.387925  4e+08 
 0.1125  0.395934  4e+08 
 0.0875  0.402156  4e+08 
 0.0625  0.406844  4e+08 
 0.0375  0.4101  4e+08 
 0.0125  0.412048  4e+08 
-0.0125  0.412048  4e+08 
-0.0375  0.4101  4e+08 
-0.0625  0.406844  4e+08 
-0.0875  0.402156  4e+08 
-0.1125  0.395934  4e+08 
-0.1375  0.387928  4e+08 

# Contour 7, label: 
-0.1375  0.387928  4e+08 
-0.13865  0.3875  4e+08 
-0.1625  0.379231  4e+08 
-0.1875  0.368416  4e+08 
-0.199003  0.3625  4e+08 
-0.2125  0.355677  4e+08 
-0.2375  0.340383  4e+08 
-0.241643  0.3375  4e+08 
-0.2625  0.32251  4e+08 
-0.274454  0.3125  4e+08 
-0.2875  0.300787  4e+08 
-0.300787  0.2875  4e+08 
-0.3125  0.274454  4e+08 
-0.32251  0.2625  4e+08 
-0.3375  0.241643  4e+08 
-0.340383  0.2375  4e+08 
-0.355677  0.2125  4e+08 
-0.3625  0.199003  4e+08 
-0.368416  0.1875  4e+08 
-0.379231  0.1625  4e+08 
-0.3875  0.138643  4e+08 
-0.387925  0.1375  4e+08 
-0.395934  0.1125  4e+08 
-0.402155  0.0875  4e+08 
-0.406843  0.0625  4e+08 
-0.410098  0.0375  4e+08 
-0.412046  0.0125  4e+08 
-0.412046 -0.0125  4e+08 
-0.410098 -0.0375  4e+08 
-0.406843 -0.0625  4e+08 
-0.402155 -0.0875  4e+08 
-0.395934 -0.1125  4e+08 
-0.387925 -0.1375  4e+08 
-0.3875 -0.138643  4e+08 
-0.379231 -0.1625  4e+08 
-0.368416 -0.1875  4e+08 
-0.3625 -0.199003  4e+08 
-0.355677 -0.2125  4e+08 
-0.340383 -0.2375  4e+08 
-0.3375 -0.241643  4e+08 
-0.32251 -0.2625  4e+08 
-0.3125 -0.274452  4e+08 
-0.300785 -0.2875  4e+08 
-0.2875 -0.300785  4e+08 
-0.274452 -0.3125  4e+08 
-0.2625 -0.32251  4e+08 
-0.241643 -0.3375  4e+08 
-0.2375 -0.340383  4e+08 
-0.2125 -0.355677  4e+08 
-0.199003 -0.3625  4e+08 
-0.1875 -0.368416  4e+08 
-0.1625 -0.379231  4e+08 
-0.138643 -0.3875  4e+08 
-0.1375 -0.387925  4e+08 
-0.1125 -0.395934  4e+08 
-0.0875 -0.402155  4e+08 
-0.0625 -0.406843  4e+08 
-0.0375 -0.410098  4e+08 
-0.0125 -0.412046  4e+08 
 0.0125 -0.412046  4e+08 
 0.0375 -0.410098  4e+08 
 0.0625 -0.406843  4e+08 
 0.0875 -0.402155  4e+08 
 0.1125 -0.395934  4e+08 
 0.1375 -0.387925  4e+08 
 0.138643 -0.3875  4e+08 
 0.1625 -0.379231  4e+08 
 0.1875 -0.368414  4e+08 
 0.199 -0.3625  4e+08 
 0.2125 -0.355677  4e+08 
 0.2375 -0.340383  4e+08 
 0.241643 -0.3375  4e+08 
 0.2625 -0.32251  4e+08 
 0.274452 -0.3125  4e+08 
 0.2875 -0.300785  4e+08 
 0.300785 -0.2875  4e+08 
 0.3125 -0.274452  4e+08 
 0.32251 -0.2625  4e+08 
 0.3375 -0.241643  4e+08 
 0.340383 -0.2375  4e+08 
 0.355677 -0.2125  4e+08 
 0.3625 -0.199003  4e+08 
 0.368416 -0.1875  4e+08 
 0.379231 -0.1625  4e+08 
 0.3875 -0.138643  4e+08 
 0.387925 -0.1375  4e+08 
 0.395934 -0.1125  4e+08 
 0.402156 -0.0875  4e+08 
 0.406844 -0.0625  4e+08 
 0.4101 -0.0375  4e+08 
 0.412048 -0.0125  4e+08 
 0.412048  0.0125  4e+08 
 0.4101  0.0375  4e+08 
 0.406843  0.0625  4e+08 
 0.402156  0.0875  4e+08 
 0.395934  0.1125  4e+08 
 0.387925  0.1375  4e+08 
 0.3875  0.138643  4e+08 
 0.379231  0.1625  4e+08 


# Contour 8, label:  3.5e+08
 0.7875  1.91942  3.5e+08 
 0.7625  1.92071  3.5e+08 
 0.7375  1.92023  3.5e+08 
 0.7125  1.91881  3.5e+08 
 0.6875  1.91702  3.5e+08 
 0.6625  1.91511  3.5e+08 
 0.6375  1.91327  3.5e+08 
 0.626099  1.9125  3.5e+08 
 0.6125  1.91132  3.5e+08 
 0.5875  1.90972  3.5e+08 
 0.5625  1.90846  3.5e+08 
 0.5375  1.90703  3.5e+08 
 0.5125  1.90522  3.5e+08 
 0.4875  1.90311  3.5e+08 
 0.4625  1.90087  3.5e+08 
 0.4375  1.89866  3.5e+08 
 0.4125  1.8966  3.5e+08 
 0.3875  1.89476  3.5e+08 
 0.3625  1.89316  3.5e+08 
 0.3375  1.89177  3.5e+08 
 0.3125  1.89059  3.5e+08 
 0.2875  1.88954  3.5e+08 
 0.2625  1.88859  3.5e+08 
 0.2375  1.88771  3.5e+08 
 0.231223  1.8875  3.5e+08 
 0.2125  1.88675  3.5e+08 
 0.1875  1.88584  3.5e+08 
 0.1625  1.88502  3.5e+08 
 0.1375  1.88431  3.5e+08 
 0.1125  1.88372  3.5e+08 
 0.0875  1.88324  3.5e+08 
 0.0625  1.88289  3.5e+08 
 0.0375  1.88264  3.5e+08 
 0.0125  1.88253  3.5e+08 
-0.0125  1.88253  3.5e+08 
-0.0375  1.88264  3.5e+08 
-0.0625  1.88289  3.5e+08 
-0.0875  1.88324  3.5e+08 
-0.1125  1.88372  3.5e+08 
-0.1375  1.88431  3.5e+08 
-0.1625  1.88502  3.5e+08 
-0.1875  1.88584  3.5e+08 
-0.2125  1.88675  3.5e+08 
-0.231223  1.8875  3.5e+08 
-0.2375  1.88771  3.5e+08 
-0.2625  1.88859  3.5e+08 
-0.2875  1.88954  3.5e+08 
-0.3125  1.89059  3.5e+08 
-0.3375  1.89177  3.5e+08 
-0.3625  1.89316  3.5e+08 
-0.3875  1.89476  3.5e+08 
-0.4125  1.8966  3.5e+08 
-0.4375  1.89866  3.5e+08 
-0.4625  1.90087  3.5e+08 
-0.4875  1.90311  3.5e+08 
-0.5125  1.90522  3.5e+08 
-0.5375  1.90703  3.5e+08 
-0.5625  1.90846  3.5e+08 
-0.5875  1.90972  3.5e+08 
-0.6125  1.91132  3.5e+08 
-0.626099  1.9125  3.5e+08 
-0.6375  1.91327  3.5e+08 
-0.6625  1.91511  3.5e+08 
-0.6875  1.91702  3.5e+08 
-0.7125  1.91881  3.5e+08 
-0.7375  1.92023  3.5e+08 
-0.7625  1.92071  3.5e+08 
-0.7875  1.91942  3.5e+08 
-0.8125  1.91541  3.5e+08 

# Contour 9, label: 
 1.96525  0.6625  3.5e+08 
 1.9625  0.671617  3.5e+08 
 1.95756  0.6875  3.5e+08 
 1.9492  0.7125  3.5e+08 
 1.94037  0.7375  3.5e+08 
 1.9375  0.744715  3.5e+08 
 1.93028  0.7625  3.5e+08 
 1.91903  0.7875  3.5e+08 
 1.9125  0.800582  3.5e+08 
 1.90652  0.8125  3.5e+08 
 1.89359  0.8375  3.5e+08 
 1.8875  0.849131  3.5e+08 
 1.8805  0.8625  3.5e+08 
 1.86764  0.8875  3.5e+08 
 1.8625  0.897929  3.5e+08 
 1.85527  0.9125  3.5e+08 
 1.84322  0.9375  3.5e+08 
 1.8375  0.949656  3.5e+08 
 1.83135  0.9625  3.5e+08 
 1.8194  0.9875  3.5e+08 
 1.8125  1.0018  3.5e+08 
 1.80722  1.0125  3.5e+08 
 1.79456  1.0375  3.5e+08 
 1.7875  1.05069  3.5e+08 
 1.78109  1.0625  3.5e+08 
 1.76646  1.0875  3.5e+08 
 1.7625  1.09365  3.5e+08 
 1.75038  1.1125  3.5e+08 
 1.7375  1.13121  3.5e+08 
 1.7332  1.1375  3.5e+08 
 1.71522  1.1625  3.5e+08 
 1.7125  1.1663  3.5e+08 
 1.69696  1.1875  3.5e+08 
 1.6875  1.20068  3.5e+08 
 1.67882  1.2125  3.5e+08 
 1.6625  1.23511  3.5e+08 
 1.66073  1.2375  3.5e+08 
 1.64256  1.2625  3.5e+08 
 1.6375  1.26949  3.5e+08 
 1.62423  1.2875  3.5e+08 
 1.6125  1.30325  3.5e+08 
 1.60543  1.3125  3.5e+08 
 1.5875  1.33505  3.5e+08 
 1.58549  1.3375  3.5e+08 
 1.56374  1.3625  3.5e+08 
 1.5625  1.36383  3.5e+08 
 1.54056  1.3875  3.5e+08 
 1.5375  1.39068  3.5e+08 
 1.5169  1.4125  3.5e+08 
 1.5125  1.41707  3.5e+08 
 1.49275  1.4375  3.5e+08 
 1.4875  1.44285  3.5e+08 
 1.46807  1.4625  3.5e+08 
 1.4625  1.46807  3.5e+08 
 1.44285  1.4875  3.5e+08 
 1.4375  1.49275  3.5e+08 
 1.41707  1.5125  3.5e+08 
 1.4125  1.5169  3.5e+08 
 1.39068  1.5375  3.5e+08 
 1.3875  1.54056  3.5e+08 
 1.36383  1.5625  3.5e+08 
 1.3625  1.56374  3.5e+08 
 1.3375  1.58549  3.5e+08 
 1.33505  1.5875  3.5e+08 
 1.3125  1.60543  3.5e+08 
 1.30325  1.6125  3.5e+08 
 1.2875  1.62423  3.5e+08 
 1.26949  1.6375  3.5e+08 
 1.2625  1.64256  3.5e+08 
 1.2375  1.66073  3.5e+08 
 1.23511  1.6625  3.5e+08 
 1.2125  1.67882  3.5e+08 
 1.20068  1.6875  3.5e+08 
 1.1875  1.69696  3.5e+08 
 1.1663  1.7125  3.5e+08 
 1.1625  1.71522  3.5e+08 
 1.1375  1.7332  3.5e+08 
 1.13121  1.7375  3.5e+08 
 1.1125  1.75038  3.5e+08 
 1.09365  1.7625  3.5e+08 
 1.0875  1.76646  3.5e+08 
 1.0625  1.78109  3.5e+08 
 1.05072  1.7875  3.5e+08 
 1.0375  1.79459  3.5e+08 
 1.0125  1.80725  3.5e+08 
 1.00186  1.8125  3.5e+08 
 0.9875  1.81936  3.5e+08 
 0.9625  1.83103  3.5e+08 
 0.948415  1.8375  3.5e+08 
 0.9375  1.84247  3.5e+08 
 0.9125  1.85448  3.5e+08 
 0.897017  1.8625  3.5e+08 
 0.8875  1.8684  3.5e+08 
 0.8625  1.88638  3.5e+08 
 0.861107  1.8875  3.5e+08 
 0.8375  1.90469  3.5e+08 
 0.823851  1.9125  3.5e+08 
 0.8125  1.91541  3.5e+08 
 0.7875  1.91942  3.5e+08 

# Contour 10, label: 
 1.64256 -1.2625  3.5e+08 
 1.66073 -1.2375  3.5e+08 
 1.6625 -1.23511  3.5e+08 
 1.67882 -1.2125  3.5e+08 
 1.6875 -1.20068  3.5e+08 
 1.69696 -1.1875  3.5e+08 
 1.7125 -1.1663  3.5e+08 
 1.71522 -1.1625  3.5e+08 
 1.7332 -1.1375  3.5e+08 
 1.7375 -1.13121  3.5e+08 
 1.75038 -1.1125  3.5e+08 
 1.7625 -1.09365  3.5e+08 
 1.76646 -1.0875  3.5e+08 
 1.78109 -1.0625  3.5e+08 
 1.7875 -1.05069  3.5e+08 
 1.79456 -1.0375  3.5e+08 
 1.80722 -1.0125  3.5e+08 
 1.8125 -1.0018  3.5e+08 
 1.8194 -0.9875  3.5e+08 
 1.83135 -0.9625  3.5e+08 
 1.8375 -0.949656  3.5e+08 
 1.84322 -0.9375  3.5e+08 
 1.85527 -0.9125  3.5e+08 
 1.8625 -0.897929  3.5e+08 
 1.86764 -0.8875  3.5e+08 
 1.8805 -0.8625  3.5e+08 
 1.8875 -0.849131  3.5e+08 
 1.89359 -0.8375  3.5e+08 
 1.90652 -0.8125  3.5e+08 
 1.9125 -0.800582  3.5e+08 
 1.91903 -0.7875  3.5e+08 
 1.93028 -0.7625  3.5e+08 
 1.9375 -0.744715  3.5e+08 
 1.94037 -0.7375  3.5e+08 
 1.9492 -0.7125  3.5e+08 
 1.95756 -0.6875  3.5e+08 
 1.9625 -0.671617  3.5e+08 
 1.96525 -0.6625  3.5e+08 
 1.97231 -0.6375  3.5e+08 
 1.97892 -0.6125  3.5e+08 
 1.98503 -0.5875  3.5e+08 
 1.9875 -0.576961  3.5e+08 
 1.99091 -0.5625  3.5e+08 
 1.99695 -0.5375  3.5e+08 
 2.0032 -0.5125  3.5e+08 
 2.00951 -0.4875  3.5e+08 
 2.0125 -0.475467  3.5e+08 
 2.01578 -0.4625  3.5e+08 
 2.02179 -0.4375  3.5e+08 
 2.02712 -0.4125  3.5e+08 
 2.03185 -0.3875  3.5e+08 
 2.03625 -0.3625  3.5e+08 
 2.0375 -0.355246  3.5e+08 
 2.04074 -0.3375  3.5e+08 
 2.04512 -0.3125  3.5e+08 
 2.04921 -0.2875  3.5e+08 
 2.0529 -0.2625  3.5e+08 
 2.05617 -0.2375  3.5e+08 
 2.05898 -0.2125  3.5e+08 
 2.06139 -0.1875  3.5e+08 
 2.0625 -0.17379  3.5e+08 
 2.06345 -0.1625  3.5e+08 
 2.06515 -0.1375  3.5e+08 
 2.06648 -0.1125  3.5e+08 
 2.06748 -0.0875  3.5e+08 
 2.06821 -0.0625  3.5e+08 
 2.06869 -0.0375  3.5e+08 
 2.06891 -0.0125  3.5e+08 
 2.06891  0.0125  3.5e+08 
 2.06869  0.0375  3.5e+08 
 2.06821  0.0625  3.5e+08 
 2.06748  0.0875  3.5e+08 
 2.06648  0.1125  3.5e+08 
 2.06515  0.1375  3.5e+08 
 2.06345  0.1625  3.5e+08 
 2.0625  0.173913  3.5e+08 
 2.06141  0.1875  3.5e+08 
 2.05898  0.2125  3.5e+08 
 2.05617  0.2375  3.5e+08 
 2.0529  0.2625  3.5e+08 
 2.04921  0.2875  3.5e+08 
 2.04512  0.3125  3.5e+08 
 2.04074  0.3375  3.5e+08 
 2.0375  0.355246  3.5e+08 
 2.03625  0.3625  3.5e+08 
 2.03185  0.3875  3.5e+08 
 2.02712  0.4125  3.5e+08 
 2.02179  0.4375  3.5e+08 
 2.01578  0.4625  3.5e+08 
 2.0125  0.475467  3.5e+08 
 2.00951  0.4875  3.5e+08 
 2.0032  0.5125  3.5e+08 
 1.99695  0.5375  3.5e+08 
 1.99091  0.5625  3.5e+08 
 1.9875  0.576961  3.5e+08 
 1.98503  0.5875  3.5e+08 
