
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-CLSVOF-TSTM-MUSCL-211-90-845-prims.dat" u 1:2:7"

# Contour 0, label:     0.65
 4.8605  0.0166667  0.65 
 4.87596  0.05  0.65 
 4.87295  0.0833333  0.65 
 4.86777  0.116667  0.65 
 4.89336  0.142361  0.65 
 4.92654  0.124889  0.65 
 4.93301  0.116667  0.65 
 4.95972  0.0902541  0.65 
 4.96369  0.0833333  0.65 
 4.99184  0.05  0.65 
 4.99289  0.0491024  0.65 
 5.01162  0.0166667  0.65 


# Contour 1, label:      0.6
 4.73453  0.0166667  0.6 
 4.7437  0.05  0.6 
 4.75712  0.0833333  0.6 
 4.75949  0.116667  0.6 
 4.75908  0.15  0.6 
 4.75804  0.183333  0.6 
 4.76002  0.216667  0.6 
 4.76066  0.221323  0.6 
 4.76603  0.25  0.6 
 4.79384  0.26881  0.6 
 4.82701  0.261267  0.6 
 4.84204  0.25  0.6 
 4.86019  0.239427  0.6 
 4.8817  0.216667  0.6 
 4.89336  0.207575  0.6 
 4.91141  0.183333  0.6 
 4.92654  0.168532  0.6 
 4.93842  0.15  0.6 
 4.95972  0.126365  0.6 
 4.96563  0.116667  0.6 
 4.98977  0.0833333  0.6 
 4.99289  0.079706  0.6 
 5.0084  0.05  0.6 
 5.02607  0.0265162  0.6 
 5.03082  0.0166667  0.6 


# Contour 2, label:     0.55
 4.51979  0.0166667  0.55 
 4.52844  0.0490862  0.55 
 4.52868  0.05  0.55 
 4.53416  0.0833333  0.55 
 4.53839  0.116667  0.55 
 4.55271  0.15  0.55 
 4.56161  0.171481  0.55 
 4.56623  0.183333  0.55 
 4.58262  0.216667  0.55 
 4.59479  0.241467  0.55 
 4.59842  0.25  0.55 
 4.61522  0.283333  0.55 
 4.62796  0.30424  0.55 
 4.63495  0.316667  0.55 
 4.6568  0.35  0.55 
 4.66114  0.355491  0.55 
 4.69431  0.382691  0.55 
 4.70944  0.383333  0.55 
 4.72749  0.383812  0.55 
 4.72871  0.383333  0.55 
 4.76066  0.372795  0.55 
 4.79384  0.35116  0.55 
 4.79473  0.35  0.55 
 4.82701  0.319267  0.55 
 4.82877  0.316667  0.55 
 4.85816  0.283333  0.55 
 4.86019  0.281545  0.55 
 4.88224  0.25  0.55 
 4.89336  0.238558  0.55 
 4.90733  0.216667  0.55 
 4.92654  0.194406  0.55 
 4.93337  0.183333  0.55 
 4.95925  0.15  0.55 
 4.95972  0.149483  0.55 
 4.97971  0.116667  0.55 
 4.99289  0.0994851  0.55 
 5.0023  0.0833333  0.55 
 5.02421  0.05  0.55 
 5.02607  0.0475308  0.55 
 5.04096  0.0166667  0.55 


# Contour 3, label:      0.5
 4.19243  0.0166667  0.5 
 4.19668  0.0233127  0.5 
 4.20811  0.05  0.5 
 4.22037  0.0833333  0.5 
 4.22986  0.101419  0.5 
 4.23591  0.116667  0.5 
 4.24762  0.15  0.5 
 4.26303  0.178918  0.5 
 4.26547  0.183333  0.5 
 4.28502  0.216667  0.5 
 4.29621  0.23189  0.5 
 4.30989  0.25  0.5 
 4.32938  0.266554  0.5 
 4.34887  0.283333  0.5 
 4.36256  0.292982  0.5 
 4.39184  0.316667  0.5 
 4.39573  0.319626  0.5 
 4.42891  0.349622  0.5 
 4.42928  0.35  0.5 
 4.46209  0.382135  0.5 
 4.4632  0.383333  0.5 
 4.49388  0.416667  0.5 
 4.49526  0.41816  0.5 
 4.52658  0.45  0.5 
 4.52844  0.451615  0.5 
 4.56161  0.479199  0.5 
 4.56654  0.483333  0.5 
 4.59479  0.50485  0.5 
 4.62796  0.5131  0.5 
 4.66114  0.509192  0.5 
 4.69431  0.49236  0.5 
 4.70333  0.483333  0.5 
 4.72749  0.465291  0.5 
 4.74017  0.45  0.5 
 4.76066  0.431802  0.5 
 4.77161  0.416667  0.5 
 4.79384  0.393826  0.5 
 4.80077  0.383333  0.5 
 4.82701  0.352955  0.5 
 4.82887  0.35  0.5 
 4.85232  0.316667  0.5 
 4.86019  0.308011  0.5 
 4.87567  0.283333  0.5 
 4.89336  0.261632  0.5 
 4.90059  0.25  0.5 
 4.92489  0.216667  0.5 
 4.92654  0.21475  0.5 
 4.94592  0.183333  0.5 
 4.95972  0.165689  0.5 
 4.96981  0.15  0.5 
 4.99289  0.117589  0.5 
 4.99354  0.116667  0.5 
 5.01299  0.0833333  0.5 
 5.02607  0.0639683  0.5 
 5.03457  0.05  0.5 
 5.0511  0.0166667  0.5 


# Contour 4, label:     0.45
 4.03081  0.337119  0.45 
 4.06079  0.35  0.45 
 4.06398  0.351137  0.45 
 4.09716  0.363799  0.45 
 4.13033  0.376037  0.45 
 4.15469  0.383333  0.45 
 4.16351  0.385318  0.45 
 4.19668  0.393641  0.45 
 4.22986  0.40346  0.45 
 4.26303  0.41577  0.45 
 4.265  0.416667  0.45 
 4.29621  0.43017  0.45 
 4.32938  0.448802  0.45 
 4.33125  0.45  0.45 
 4.36256  0.468633  0.45 
 4.38342  0.483333  0.45 
 4.39573  0.49106  0.45 
 4.42891  0.515879  0.45 
 4.42983  0.516667  0.45 
 4.46209  0.540573  0.45 
 4.47385  0.55  0.45 
 4.49526  0.566059  0.45 
 4.51262  0.583333  0.45 
 4.52844  0.600584  0.45 
 4.54634  0.616667  0.45 
 4.56161  0.627763  0.45 
 4.59479  0.632405  0.45 
 4.62796  0.62082  0.45 
 4.63175  0.616667  0.45 
 4.66114  0.590014  0.45 
 4.66583  0.583333  0.45 
 4.69431  0.55234  0.45 
 4.69587  0.55  0.45 
