
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-LS9-underwater_explosion-MUSCL-400-400-742-prims.dat" u 1:2:7"

# Contour 0, label:  2.4e+08
 4.13785 -4.6875  2.2e+08 
 4.1625 -4.70806  2.2e+08 
 4.16722 -4.7125  2.2e+08 
 4.1875 -4.72971  2.2e+08 
 4.19573 -4.7375  2.2e+08 
 4.2125 -4.75198  2.2e+08 
 4.2236 -4.7625  2.2e+08 
 4.2375 -4.77463  2.2e+08 
 4.25103 -4.7875  2.2e+08 
 4.2625 -4.79763  2.2e+08 

# Contour 6, label: 
 2.97182 -4.9875  2.2e+08 
 2.9625 -4.97992  2.2e+08 
 2.94067 -4.9625  2.2e+08 
 2.9375 -4.9591  2.2e+08 
 2.91717 -4.9375  2.2e+08 
 2.9125 -4.93248  2.2e+08 
 2.89395 -4.9125  2.2e+08 
 2.8875 -4.9054  2.2e+08 
 2.87119 -4.8875  2.2e+08 
 2.8625 -4.87783  2.2e+08 
 2.84859 -4.8625  2.2e+08 
 2.8375 -4.85018  2.2e+08 
 2.82592 -4.8375  2.2e+08 
 2.8125 -4.82257  2.2e+08 
 2.80341 -4.8125  2.2e+08 
 2.7875 -4.7944  2.2e+08 
 2.78146 -4.7875  2.2e+08 
 2.7625 -4.76508  2.2e+08 
 2.76034 -4.7625  2.2e+08 
 2.74007 -4.7375  2.2e+08 
 2.7375 -4.73424  2.2e+08 
 2.72019 -4.7125  2.2e+08 
 2.7125 -4.70267  2.2e+08 
 2.70055 -4.6875  2.2e+08 
 2.6875 -4.67073  2.2e+08 
 2.68104 -4.6625  2.2e+08 
 2.6625 -4.6387  2.2e+08 
 2.66155 -4.6375  2.2e+08 
 2.64198 -4.6125  2.2e+08 
 2.6375 -4.60667  2.2e+08 
 2.62266 -4.5875  2.2e+08 
 2.6125 -4.57414  2.2e+08 
 2.60355 -4.5625  2.2e+08 
 2.5875 -4.54122  2.2e+08 
 2.58464 -4.5375  2.2e+08 
 2.56571 -4.5125  2.2e+08 
 2.5625 -4.50813  2.2e+08 
 2.54727 -4.4875  2.2e+08 
 2.5375 -4.47381  2.2e+08 
 2.52949 -4.4625  2.2e+08 
 2.5125 -4.43763  2.2e+08 
 2.51241 -4.4375  2.2e+08 
